Student_ID,First_Name,Last_Name,Email,Gender,Age,Department
S5188,Liam,Davis,student4188@university.com,Female,18,CS
S5189,Maria,Davis,student4189@university.com,Male,22,Engineering
S5190,Maria,Smith,student4190@university.com,Female,18,Mathematics
S5191,Ali,Brown,student4191@university.com,Female,20,Mathematics
S5192,Maria,Jones,student4192@university.com,Male,21,CS
S5193,Ahmed,Jones,student4193@university.com,Female,24,Engineering
S5194,Ahmed,Johnson,student4194@university.com,Female,18,CS
S5195,Liam,Davis,student4195@university.com,Female,18,Business
S5196,Omar,Smith,student4196@university.com,Male,22,CS
S5197,Ali,Jones,student4197@university.com,Male,18,Engineering
S5198,Omar,Williams,student4198@university.com,Male,23,CS
S5199,Omar,Smith,student4199@university.com,Male,19,Engineering
S5200,Liam,Smith,student4200@university.com,Male,19,Mathematics
S5201,Emma,Jones,student4201@university.com,Female,20,Engineering
S5202,Liam,Williams,student4202@university.com,Female,18,Business
S5203,Sara,Johnson,student4203@university.com,Male,23,Engineering
S5204,Sara,Jones,student4204@university.com,Female,22,Business
S5205,Maria,Williams,student4205@university.com,Female,22,Business
S5206,Maria,Smith,student4206@university.com,Female,24,CS
S5207,Emma,Williams,student4207@university.com,Female,21,Business
S5208,Maria,Smith,student4208@university.com,Male,20,Engineering
S5209,Sara,Jones,student4209@university.com,Male,23,Mathematics
S5210,Omar,Davis,student4210@university.com,Male,23,Engineering
S5211,Liam,Jones,student4211@university.com,Female,24,Mathematics
S5212,John,Brown,student4212@university.com,Female,24,Business
S5213,Ahmed,Brown,student4213@university.com,Male,22,CS
S5214,John,Brown,student4214@university.com,Male,21,Business
S5215,John,Jones,student4215@university.com,Female,22,Business
S5216,Sara,Johnson,student4216@university.com,Male,21,Mathematics
S5217,John,Jones,student4217@university.com,Male,19,Engineering
S5218,Liam,Davis,student4218@university.com,Female,23,CS
S5219,Emma,Williams,student4219@university.com,Female,24,CS
S5220,Ali,Jones,student4220@university.com,Male,19,CS
S5221,Maria,Jones,student4221@university.com,Female,22,CS
S5222,Ali,Smith,student4222@university.com,Male,20,Engineering
S5223,Omar,Smith,student4223@university.com,Female,18,CS
S5224,Liam,Smith,student4224@university.com,Female,20,Mathematics
S5225,Liam,Jones,student4225@university.com,Male,20,Mathematics
S5226,Ahmed,Johnson,student4226@university.com,Female,18,CS
S5227,Liam,Williams,student4227@university.com,Male,23,CS
S5228,Maria,Williams,student4228@university.com,Female,19,Engineering
S5229,Liam,Davis,student4229@university.com,Male,19,Engineering
S5230,John,Johnson,student4230@university.com,Female,23,CS
S5231,Ahmed,Johnson,student4231@university.com,Female,18,Engineering
S5232,Maria,Williams,student4232@university.com,Male,21,Business
S5233,Emma,Brown,student4233@university.com,Female,20,CS
S5234,Emma,Smith,student4234@university.com,Male,22,Engineering
S5235,Emma,Smith,student4235@university.com,Female,19,Mathematics
S5236,Emma,Williams,student4236@university.com,Female,23,CS
S5237,John,Johnson,student4237@university.com,Male,22,CS
S5238,Liam,Davis,student4238@university.com,Female,24,Mathematics
S5239,Ali,Brown,student4239@university.com,Female,18,Mathematics
S5240,Maria,Williams,student4240@university.com,Male,22,Engineering
S5241,John,Smith,student4241@university.com,Female,22,Mathematics
S5242,Emma,Jones,student4242@university.com,Male,20,Business
S5243,Omar,Johnson,student4243@university.com,Male,18,CS
S5244,Liam,Jones,student4244@university.com,Male,22,Business
S5245,Ali,Davis,student4245@university.com,Female,19,Engineering
S5246,Omar,Williams,student4246@university.com,Female,18,Mathematics
S5247,Ahmed,Smith,student4247@university.com,Male,19,CS
S5248,Omar,Brown,student4248@university.com,Female,23,Mathematics
S5249,Ahmed,Jones,student4249@university.com,Male,23,Mathematics
S5250,Ahmed,Brown,student4250@university.com,Female,24,Engineering
S5251,Emma,Davis,student4251@university.com,Male,21,Engineering
S5252,Ahmed,Smith,student4252@university.com,Male,23,Engineering
S5253,Sara,Jones,student4253@university.com,Female,22,Engineering
S5254,Maria,Davis,student4254@university.com,Male,18,CS
S5255,Maria,Brown,student4255@university.com,Male,23,Business
S5256,Emma,Brown,student4256@university.com,Female,19,Business
S5257,Sara,Jones,student4257@university.com,Male,22,CS
S5258,Omar,Smith,student4258@university.com,Male,23,Mathematics
S5259,John,Brown,student4259@university.com,Female,20,CS
S5260,Omar,Williams,student4260@university.com,Male,19,Business
S5261,Liam,Davis,student4261@university.com,Male,24,Business
S5262,John,Jones,student4262@university.com,Male,24,CS
S5263,Ahmed,Johnson,student4263@university.com,Male,24,Engineering
S5264,Ali,Johnson,student4264@university.com,Male,19,Mathematics
S5265,John,Smith,student4265@university.com,Male,24,CS
S5266,Ali,Williams,student4266@university.com,Male,21,Business
S5267,Maria,Brown,student4267@university.com,Male,20,Engineering
S5268,Ali,Johnson,student4268@university.com,Female,21,Mathematics
S5269,Maria,Smith,student4269@university.com,Male,23,Business
S5270,Sara,Davis,student4270@university.com,Male,20,Mathematics
S5271,Sara,Williams,student4271@university.com,Female,19,Engineering
S5272,Emma,Williams,student4272@university.com,Male,21,Business
S5273,Emma,Smith,student4273@university.com,Male,22,Engineering
S5274,Ahmed,Smith,student4274@university.com,Male,20,CS
S5275,John,Brown,student4275@university.com,Male,19,CS
S5276,Ahmed,Smith,student4276@university.com,Male,18,Mathematics
S5277,Maria,Brown,student4277@university.com,Male,20,Engineering
S5278,Ahmed,Brown,student4278@university.com,Female,20,Engineering
S5279,Ali,Jones,student4279@university.com,Female,23,Mathematics
S5280,Maria,Williams,student4280@university.com,Female,22,Mathematics
S5281,Emma,Davis,student4281@university.com,Female,23,Mathematics
S5282,Sara,Williams,student4282@university.com,Female,24,CS
S5283,Emma,Williams,student4283@university.com,Male,20,Mathematics
S5284,John,Jones,student4284@university.com,Male,20,CS
S5285,Maria,Brown,student4285@university.com,Male,24,Mathematics
S5286,Maria,Brown,student4286@university.com,Male,22,Engineering
S5287,Ali,Smith,student4287@university.com,Male,22,Engineering
S5288,John,Jones,student4288@university.com,Female,21,Mathematics
S5289,Sara,Smith,student4289@university.com,Female,19,Mathematics
S5290,Omar,Jones,student4290@university.com,Male,19,CS
S5291,Maria,Smith,student4291@university.com,Male,21,Business
S5292,Maria,Johnson,student4292@university.com,Male,19,CS
S5293,Ali,Williams,student4293@university.com,Female,20,Engineering
S5294,Ahmed,Williams,student4294@university.com,Female,21,Mathematics
S5295,Liam,Davis,student4295@university.com,Male,21,Engineering
S5296,Sara,Brown,student4296@university.com,Female,19,Business
S5297,Emma,Davis,student4297@university.com,Male,18,CS
S5298,John,Johnson,student4298@university.com,Female,19,Engineering
S5299,Maria,Davis,student4299@university.com,Female,23,CS
S5300,Maria,Williams,student4300@university.com,Male,18,Mathematics
S5301,Emma,Brown,student4301@university.com,Female,21,Engineering
S5302,Sara,Johnson,student4302@university.com,Female,18,Business
S5303,Liam,Williams,student4303@university.com,Male,20,CS
S5304,Ahmed,Smith,student4304@university.com,Female,22,CS
S5305,Maria,Jones,student4305@university.com,Male,18,Business
S5306,Liam,Johnson,student4306@university.com,Female,23,Engineering
S5307,Sara,Brown,student4307@university.com,Male,22,Engineering
S5308,Emma,Davis,student4308@university.com,Male,20,CS
S5309,Ali,Davis,student4309@university.com,Female,23,Business
S5310,Ahmed,Johnson,student4310@university.com,Female,24,CS
S5311,John,Brown,student4311@university.com,Male,22,CS
S5312,Maria,Johnson,student4312@university.com,Female,24,Mathematics
S5313,Sara,Brown,student4313@university.com,Female,20,Engineering
S5314,Ali,Davis,student4314@university.com,Female,22,Engineering
S5315,John,Williams,student4315@university.com,Male,22,Mathematics
S5316,Omar,Smith,student4316@university.com,Male,19,Engineering
S5317,Sara,Williams,student4317@university.com,Male,23,Engineering
S5318,Sara,Smith,student4318@university.com,Female,23,Engineering
S5319,John,Davis,student4319@university.com,Female,18,Business
S5320,Ali,Williams,student4320@university.com,Male,24,Mathematics
S5321,Omar,Williams,student4321@university.com,Male,24,CS
S5322,Liam,Johnson,student4322@university.com,Female,23,Business
S5323,Liam,Jones,student4323@university.com,Female,23,CS
S5324,Emma,Davis,student4324@university.com,Female,22,Mathematics
S5325,Ali,Brown,student4325@university.com,Female,24,Mathematics
S5326,Ahmed,Davis,student4326@university.com,Male,21,Mathematics
S5327,Maria,Brown,student4327@university.com,Female,19,Engineering
S5328,John,Brown,student4328@university.com,Female,18,Business
S5329,Emma,Smith,student4329@university.com,Male,19,Mathematics
S5330,Omar,Brown,student4330@university.com,Male,18,CS
S5331,John,Brown,student4331@university.com,Female,20,Engineering
S5332,John,Johnson,student4332@university.com,Male,22,Engineering
S5333,Ali,Williams,student4333@university.com,Female,23,Business
S5334,Maria,Davis,student4334@university.com,Female,23,Business
S5335,Ahmed,Davis,student4335@university.com,Male,21,Business
S5336,Liam,Brown,student4336@university.com,Male,24,Engineering
S5337,Sara,Jones,student4337@university.com,Female,24,Mathematics
S5338,Sara,Davis,student4338@university.com,Male,19,CS
S5339,John,Brown,student4339@university.com,Female,19,Mathematics
S5340,Liam,Smith,student4340@university.com,Female,19,CS
S5341,Liam,Smith,student4341@university.com,Female,24,Mathematics
S5342,Maria,Smith,student4342@university.com,Male,23,Business
S5343,Omar,Brown,student4343@university.com,Female,24,CS
S5344,Omar,Johnson,student4344@university.com,Female,19,Engineering
S5345,Emma,Jones,student4345@university.com,Female,22,CS
S5346,Ali,Brown,student4346@university.com,Male,18,Engineering
S5347,Maria,Johnson,student4347@university.com,Female,23,Mathematics
S5348,Maria,Johnson,student4348@university.com,Female,22,Business
S5349,Ali,Davis,student4349@university.com,Female,20,CS
S5350,Liam,Brown,student4350@university.com,Male,22,Engineering
S5351,Omar,Brown,student4351@university.com,Female,22,Mathematics
S5352,Omar,Johnson,student4352@university.com,Female,20,Business
S5353,Liam,Johnson,student4353@university.com,Male,22,Business
S5354,Omar,Johnson,student4354@university.com,Male,18,Business
S5355,John,Davis,student4355@university.com,Female,23,Mathematics
S5356,Maria,Brown,student4356@university.com,Female,21,Mathematics
S5357,Sara,Johnson,student4357@university.com,Female,24,Mathematics
S5358,Ali,Smith,student4358@university.com,Male,20,Business
S5359,Omar,Brown,student4359@university.com,Male,23,CS
S5360,Emma,Davis,student4360@university.com,Female,19,Engineering
S5361,Omar,Smith,student4361@university.com,Male,18,Mathematics
S5362,Omar,Williams,student4362@university.com,Female,21,CS
S5363,Ahmed,Brown,student4363@university.com,Female,18,Engineering
S5364,John,Williams,student4364@university.com,Male,18,Business
S5365,Ali,Johnson,student4365@university.com,Female,19,CS
S5366,Ahmed,Davis,student4366@university.com,Male,21,Business
S5367,Ahmed,Johnson,student4367@university.com,Male,24,Engineering
S5368,Emma,Davis,student4368@university.com,Female,18,Mathematics
S5369,Maria,Jones,student4369@university.com,Male,19,Business
S5370,Emma,Johnson,student4370@university.com,Female,20,CS
S5371,Maria,Williams,student4371@university.com,Male,19,Mathematics
S5372,Maria,Davis,student4372@university.com,Female,22,CS
S5373,Ali,Johnson,student4373@university.com,Female,23,Engineering
S5374,Omar,Brown,student4374@university.com,Female,19,Engineering
S5375,Ali,Davis,student4375@university.com,Male,19,Mathematics
S5376,John,Davis,student4376@university.com,Female,19,CS
S5377,Maria,Johnson,student4377@university.com,Male,24,CS
S5378,Ahmed,Jones,student4378@university.com,Male,18,CS
S5379,Omar,Johnson,student4379@university.com,Male,24,CS
S5380,Sara,Williams,student4380@university.com,Male,21,Engineering
S5381,John,Williams,student4381@university.com,Male,19,CS
S5382,Ali,Davis,student4382@university.com,Female,19,Engineering
S5383,Emma,Davis,student4383@university.com,Male,22,CS
S5384,John,Johnson,student4384@university.com,Female,22,CS
S5385,John,Williams,student4385@university.com,Female,20,Business
S5386,Omar,Williams,student4386@university.com,Male,20,Business
S5387,John,Jones,student4387@university.com,Female,22,CS
S5388,John,Brown,student4388@university.com,Female,21,Engineering
S5389,Sara,Jones,student4389@university.com,Male,20,CS
S5390,Liam,Smith,student4390@university.com,Female,23,Business
S5391,Emma,Jones,student4391@university.com,Male,23,CS
S5392,Emma,Johnson,student4392@university.com,Male,21,Business
S5393,Emma,Brown,student4393@university.com,Male,22,CS
S5394,Maria,Johnson,student4394@university.com,Female,20,Mathematics
S5395,Ahmed,Smith,student4395@university.com,Female,19,CS
S5396,Liam,Brown,student4396@university.com,Female,22,Engineering
S5397,Emma,Davis,student4397@university.com,Female,20,Business
S5398,John,Williams,student4398@university.com,Male,21,Mathematics
S5399,John,Jones,student4399@university.com,Male,23,Business
S5400,Emma,Johnson,student4400@university.com,Female,21,Business
S5401,Omar,Smith,student4401@university.com,Male,20,Engineering
S5402,Emma,Williams,student4402@university.com,Female,21,CS
S5403,John,Jones,student4403@university.com,Male,20,Engineering
S5404,Maria,Williams,student4404@university.com,Male,20,CS
S5405,Ali,Jones,student4405@university.com,Male,21,Mathematics
S5406,Ali,Davis,student4406@university.com,Male,18,Engineering
S5407,Liam,Brown,student4407@university.com,Male,19,Engineering
S5408,Liam,Williams,student4408@university.com,Female,22,Business
S5409,Emma,Williams,student4409@university.com,Female,23,Engineering
S5410,Sara,Williams,student4410@university.com,Male,19,CS
S5411,Emma,Brown,student4411@university.com,Female,22,Engineering
S5412,Omar,Smith,student4412@university.com,Male,22,Engineering
S5413,Emma,Jones,student4413@university.com,Male,23,Mathematics
S5414,Liam,Davis,student4414@university.com,Male,19,CS
S5415,Ali,Williams,student4415@university.com,Male,23,Business
S5416,John,Brown,student4416@university.com,Female,20,CS
S5417,Emma,Smith,student4417@university.com,Male,23,Mathematics
S5418,John,Jones,student4418@university.com,Female,21,CS
S5419,John,Brown,student4419@university.com,Male,18,CS
